Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
101.0,Keegan Murray,25.0,SAC,PF,19.0,18.0,35.9,5.8,13.6,0.429,1.3,4.8,0.272,4.5,8.8,0.515,0.477,1.6,2.0,0.789,1.6,4.5,6.1,1.5,1.2,1.6,1.2,1.9,14.6,
102.0,Kelly Oubre Jr.,30.0,PHI,SF,21.0,16.0,32.3,5.4,11.0,0.489,1.9,5.0,0.385,3.5,6.0,0.575,0.576,2.0,2.6,0.745,1.0,3.6,4.5,1.4,1.1,0.8,1.4,2.7,14.6,
103.0,Naz Reid,26.0,MIN,C,45.0,2.0,26.2,5.5,11.5,0.474,2.5,6.3,0.392,3.0,5.2,0.572,0.581,1.2,1.5,0.783,1.1,5.1,6.2,2.5,0.9,0.9,1.6,2.5,14.6,
104.0,Naji Marshall,28.0,DAL,SF,45.0,22.0,29.0,5.3,9.7,0.548,0.9,2.9,0.313,4.4,6.8,0.648,0.595,3.0,3.7,0.792,0.8,3.9,4.7,3.0,1.1,0.1,1.4,2.0,14.5,
105.0,Jordan Poole,26.0,NOP,PG,28.0,6.0,25.4,4.5,12.1,0.37,2.5,7.5,0.336,1.9,4.5,0.425,0.475,3.0,3.5,0.876,0.2,1.6,1.8,3.1,0.7,0.3,1.9,2.4,14.5,
106.0,P.J. Washington,27.0,DAL,PF,32.0,31.0,31.1,5.4,12.0,0.454,1.3,4.1,0.318,4.1,7.8,0.526,0.509,2.3,3.4,0.685,1.4,5.9,7.3,1.9,1.1,1.4,2.1,2.3,14.5,
107.0,Peyton Watson,23.0,DEN,SF,43.0,33.0,29.9,5.2,10.2,0.508,1.5,3.5,0.421,3.7,6.7,0.554,0.581,2.6,3.5,0.742,0.9,4.1,5.1,1.9,1.1,1.1,1.7,2.5,14.5,
108.0,Ayo Dosunmu,26.0,CHI,SG,38.0,7.0,26.0,5.3,10.4,0.511,1.9,4.2,0.459,3.4,6.2,0.547,0.604,1.9,2.2,0.857,0.7,2.0,2.7,3.6,0.7,0.3,1.1,1.7,14.4,
109.0,Walker Kessler,24.0,UTA,C,5.0,5.0,30.8,5.2,7.4,0.703,1.2,1.6,0.75,4.0,5.8,0.69,0.784,2.8,4.0,0.7,4.6,6.2,10.8,3.0,1.4,1.8,3.2,4.4,14.4,
110.0,Ajay Mitchell,23.0,OKC,SG,43.0,9.0,26.3,5.2,10.6,0.487,1.1,3.2,0.35,4.0,7.4,0.545,0.539,2.7,3.0,0.87,0.7,2.8,3.5,3.7,1.4,0.3,1.6,2.2,14.1,
111.0,Santi Aldama,25.0,MEM,PF,41.0,9.0,28.0,5.3,11.1,0.478,1.6,4.7,0.349,3.7,6.4,0.573,0.552,1.8,2.6,0.673,1.5,5.1,6.7,3.0,0.9,0.7,1.3,1.6,14.0,
112.0,Cedric Coward,22.0,MEM,SG,40.0,27.0,26.6,5.1,10.7,0.473,1.6,4.6,0.348,3.5,6.1,0.567,0.548,2.3,2.7,0.85,1.5,5.0,6.4,2.9,0.6,0.4,1.7,2.0,14.0,
113.0,Obi Toppin,27.0,IND,PF,3.0,0.0,27.3,5.0,12.0,0.417,1.0,5.7,0.176,4.0,6.3,0.632,0.458,3.0,3.0,1.0,1.0,5.7,6.7,1.7,1.0,0.0,2.0,2.3,14.0,
114.0,Jeremiah Fears,19.0,NOP,PG,47.0,44.0,26.3,5.2,12.0,0.435,1.0,3.2,0.325,4.2,8.8,0.475,0.478,2.3,2.9,0.809,0.7,3.0,3.7,3.1,1.2,0.3,2.3,1.8,13.9,
115.0,De'Andre Hunter,28.0,CLE,SF,41.0,23.0,26.4,4.6,11.0,0.42,1.7,5.4,0.306,3.0,5.6,0.53,0.496,2.8,3.2,0.879,0.7,3.6,4.3,2.1,0.6,0.1,1.7,2.6,13.8,
116.0,Sam Merrill,29.0,CLE,SG,24.0,15.0,25.8,4.5,9.6,0.47,3.5,7.8,0.455,1.0,1.8,0.535,0.654,1.3,1.4,0.882,0.7,1.7,2.4,2.3,0.7,0.1,0.9,2.8,13.8,
117.0,Anfernee Simons,26.0,BOS,SG,44.0,0.0,24.5,4.9,11.3,0.433,2.6,6.5,0.394,2.3,4.8,0.486,0.546,1.4,1.6,0.884,0.5,1.9,2.4,2.4,0.5,0.1,1.1,1.7,13.8,
118.0,Deandre Ayton,27.0,LAL,C,38.0,38.0,28.8,6.3,9.2,0.681,0.0,0.0,,6.3,9.2,0.681,0.681,1.1,1.7,0.636,2.5,6.2,8.7,0.8,0.7,1.0,1.5,2.3,13.7,
119.0,Tim Hardaway Jr.,33.0,DEN,SG,45.0,5.0,27.2,4.5,10.1,0.443,2.8,7.0,0.392,1.7,3.1,0.557,0.579,2.0,2.2,0.9,0.2,2.2,2.4,1.4,0.5,0.2,0.5,1.2,13.7,
120.0,Zach Edey,23.0,MEM,C,11.0,11.0,25.8,5.6,8.9,0.633,0.1,0.5,0.2,5.5,8.5,0.656,0.638,2.3,2.9,0.781,3.9,7.2,11.1,1.1,0.6,1.9,2.4,3.4,13.6,
121.0,Jaylon Tyson,23.0,CLE,SG,41.0,26.0,27.7,5.2,10.1,0.512,2.0,4.4,0.459,3.2,5.7,0.553,0.612,1.2,1.6,0.742,2.1,3.4,5.5,2.2,1.0,0.5,1.5,2.9,13.6,
122.0,Jarrett Allen,27.0,CLE,C,34.0,34.0,27.1,5.2,8.8,0.59,0.0,0.2,0.143,5.2,8.6,0.601,0.592,3.1,4.0,0.772,2.2,5.7,7.9,2.0,1.0,0.8,1.5,1.9,13.5,
123.0,Quentin Grimes,25.0,PHI,SG,41.0,7.0,30.9,4.3,9.9,0.433,2.0,5.7,0.353,2.3,4.2,0.544,0.536,2.9,3.3,0.861,0.7,3.2,3.9,3.7,1.0,0.4,2.0,2.1,13.5,
124.0,Collin Gillespie,26.0,PHO,PG,45.0,26.0,28.3,4.7,10.6,0.444,2.9,6.9,0.424,1.8,3.7,0.482,0.582,1.1,1.3,0.847,1.0,3.1,4.1,4.8,1.4,0.3,1.7,1.5,13.4,
125.0,Keldon Johnson,26.0,SAS,SF,45.0,0.0,24.0,5.1,9.1,0.556,1.2,3.1,0.406,3.8,6.0,0.632,0.624,2.1,2.6,0.788,1.9,4.1,6.0,1.3,0.7,0.1,0.9,1.9,13.4,
126.0,Tobias Harris,33.0,DET,PF,28.0,28.0,27.4,4.9,10.7,0.455,1.3,4.0,0.327,3.5,6.6,0.532,0.517,2.2,2.6,0.849,1.0,3.6,4.5,2.4,0.8,0.3,1.1,2.0,13.3,
127.0,Aaron Nesmith,26.0,IND,SF,25.0,22.0,30.4,4.4,12.2,0.359,2.4,6.9,0.349,2.0,5.3,0.371,0.457,2.2,2.7,0.806,1.5,3.6,5.2,2.2,0.7,0.6,1.4,2.8,13.3,
128.0,John Collins,28.0,LAC,PF,41.0,32.0,27.5,5.1,9.2,0.559,1.4,3.2,0.427,3.8,6.0,0.629,0.633,1.6,2.0,0.807,1.3,3.5,4.9,0.8,0.9,0.9,1.4,2.7,13.2,
129.0,Donte DiVincenzo,29.0,MIN,SG,45.0,45.0,31.9,4.4,10.7,0.414,3.0,8.1,0.375,1.4,2.6,0.534,0.556,1.2,1.6,0.767,1.0,3.6,4.6,4.2,1.3,0.5,1.4,2.5,13.2,
130.0,Noah Clowney,21.0,BRK,PF,43.0,36.0,28.8,4.0,10.3,0.388,2.1,6.6,0.319,1.9,3.7,0.509,0.49,3.0,3.8,0.802,1.0,3.3,4.3,1.9,0.8,0.8,1.8,2.8,13.1,
131.0,Miles McBride,25.0,NYK,SG,33.0,14.0,28.0,4.5,10.3,0.441,3.0,6.9,0.437,1.5,3.4,0.45,0.588,1.0,1.2,0.846,0.7,2.0,2.7,2.8,0.8,0.2,0.8,1.8,13.1,
132.0,Bobby Portis,30.0,MIL,PF,44.0,6.0,23.7,5.2,10.8,0.486,2.0,4.3,0.465,3.3,6.5,0.5,0.578,0.7,0.9,0.75,1.2,5.2,6.5,1.5,0.5,0.2,1.0,1.7,13.1,
133.0,Reed Sheppard,21.0,HOU,SG,43.0,4.0,25.0,4.8,10.9,0.44,2.5,6.2,0.407,2.3,4.7,0.485,0.556,0.9,1.2,0.769,0.3,2.1,2.5,3.1,1.4,0.5,1.2,2.0,13.1,
134.0,Toumani Camara,25.0,POR,PF,46.0,46.0,33.9,4.6,10.7,0.431,2.5,7.1,0.354,2.1,3.6,0.585,0.549,1.3,1.8,0.711,1.7,3.3,5.1,2.7,1.0,0.5,2.0,3.2,13.0,
135.0,Max Christie,22.0,DAL,SG,41.0,32.0,29.2,4.4,9.1,0.485,2.6,5.7,0.457,1.9,3.5,0.531,0.627,1.6,1.9,0.855,0.2,3.3,3.5,2.2,0.5,0.3,1.1,1.5,13.0,
136.0,Nic Claxton,26.0,BRK,C,41.0,39.0,29.8,5.2,8.9,0.584,0.0,0.3,0.167,5.1,8.6,0.598,0.587,2.4,3.7,0.647,2.6,4.9,7.5,4.0,0.7,1.4,1.4,2.2,12.8,
137.0,Dennis SchrÃ¶der,32.0,SAC,PG,36.0,12.0,26.5,4.3,10.5,0.414,1.4,4.1,0.345,2.9,6.4,0.459,0.481,2.7,3.3,0.815,0.5,2.6,3.1,5.4,0.8,0.1,1.9,1.7,12.8,
138.0,Tre Johnson,19.0,WAS,SG,36.0,18.0,25.0,4.6,10.2,0.448,2.1,5.3,0.393,2.5,4.9,0.508,0.55,1.3,1.5,0.889,0.5,2.3,2.8,2.1,0.7,0.3,1.5,1.8,12.6,
139.0,Kyle Kuzma,30.0,MIL,PF,42.0,18.0,26.2,4.7,9.6,0.493,0.9,2.9,0.314,3.8,6.7,0.569,0.54,2.1,2.9,0.73,0.9,3.7,4.6,2.2,0.6,0.5,1.5,2.2,12.5,
140.0,Tre Jones,26.0,CHI,PG,38.0,20.0,26.8,4.4,7.9,0.55,0.6,1.7,0.328,3.8,6.3,0.609,0.584,3.1,3.6,0.848,0.6,2.3,3.0,5.8,1.3,0.2,1.4,1.4,12.4,
141.0,Derik Queen,21.0,NOP,C,46.0,34.0,26.0,4.8,9.8,0.49,0.2,0.9,0.19,4.6,8.8,0.521,0.499,2.6,3.3,0.786,1.7,5.7,7.4,4.4,1.1,0.9,2.5,2.8,12.4,
142.0,Myles Turner,29.0,MIL,C,42.0,42.0,28.3,4.0,9.5,0.426,2.2,5.7,0.388,1.8,3.8,0.484,0.543,2.0,2.7,0.761,1.2,4.2,5.4,1.6,0.6,1.6,1.0,2.7,12.4,
143.0,Wendell Carter Jr.,26.0,ORL,C,41.0,41.0,30.1,4.3,8.5,0.509,1.2,3.4,0.353,3.1,5.1,0.611,0.579,2.4,3.1,0.766,2.3,5.2,7.5,2.2,0.7,0.7,1.3,3.7,12.3,
144.0,Malik Monk,27.0,SAC,SG,38.0,0.0,22.4,4.4,9.9,0.444,2.0,4.7,0.422,2.4,5.2,0.465,0.545,1.4,1.7,0.859,0.3,1.7,2.0,2.5,0.7,0.3,1.4,1.6,12.3,
145.0,Brandin Podziemski,22.0,GSW,SG,46.0,14.0,26.8,4.3,9.4,0.463,1.8,4.6,0.393,2.5,4.8,0.529,0.559,1.7,2.3,0.736,0.7,3.8,4.4,3.4,1.1,0.2,1.4,1.9,12.2,
146.0,Brandon Williams,26.0,DAL,PG,39.0,11.0,22.2,4.3,9.5,0.455,0.5,2.5,0.192,3.8,6.9,0.552,0.481,3.1,4.0,0.787,0.6,2.3,2.9,3.7,1.1,0.2,2.0,1.7,12.2,
147.0,Jonathan Kuminga,23.0,GSW,PF,20.0,13.0,23.8,4.4,9.7,0.454,0.9,2.7,0.321,3.6,7.1,0.504,0.497,2.5,3.3,0.742,1.5,4.4,5.9,2.5,0.4,0.3,2.3,1.7,12.1,
148.0,Duncan Robinson,31.0,DET,SF,41.0,41.0,28.9,4.0,9.2,0.438,2.9,7.3,0.403,1.1,1.9,0.57,0.597,1.1,1.6,0.734,0.4,2.4,2.8,1.9,0.7,0.4,0.7,2.2,12.1,
149.0,Rui Hachimura,27.0,LAL,PF,33.0,27.0,30.6,4.7,9.4,0.502,1.7,4.1,0.419,3.0,5.2,0.566,0.594,0.9,1.2,0.763,0.8,2.7,3.5,0.9,0.6,0.3,0.8,1.8,12.0,
150.0,Josh Hart,30.0,NYK,SF,33.0,18.0,30.3,4.5,9.1,0.498,1.6,3.9,0.4,2.9,5.1,0.574,0.585,1.4,1.7,0.789,1.6,6.1,7.7,5.1,1.2,0.3,2.2,2.6,12.0,
151.0,Cam Spencer,25.0,MEM,SG,42.0,11.0,23.8,3.9,8.1,0.484,2.3,5.0,0.464,1.6,3.1,0.515,0.627,1.9,2.0,0.919,0.5,2.3,2.7,5.5,0.7,0.1,1.5,1.6,12.0,
152.0,Mark Williams,24.0,PHO,C,40.0,36.0,23.9,4.7,7.2,0.652,0.0,0.0,1.0,4.7,7.2,0.65,0.653,2.6,3.4,0.784,3.2,5.0,8.2,1.0,1.1,1.0,1.1,2.3,12.0,
153.0,Klay Thompson,35.0,DAL,SF,42.0,8.0,22.2,4.2,10.8,0.389,3.0,7.8,0.379,1.2,3.0,0.416,0.527,0.5,0.7,0.742,0.3,2.2,2.5,1.5,0.5,0.4,0.9,1.0,11.9,
154.0,Jaylen Wells,22.0,MEM,SG,43.0,43.0,27.0,4.1,10.0,0.405,1.7,5.2,0.326,2.4,4.8,0.49,0.49,2.0,2.6,0.777,1.0,2.5,3.5,1.7,0.9,0.1,1.2,2.0,11.9,
155.0,Jalen Green,23.0,PHO,SG,4.0,2.0,13.5,4.0,9.3,0.432,2.0,4.8,0.421,2.0,4.5,0.444,0.541,1.8,2.3,0.778,0.5,1.3,1.8,2.0,0.5,0.0,1.3,0.8,11.8,
156.0,Julian Champagnie,24.0,SAS,SF,45.0,31.0,28.7,3.8,8.8,0.427,2.6,6.8,0.379,1.2,2.0,0.587,0.573,1.6,1.9,0.826,1.0,5.2,6.2,1.5,0.9,0.4,1.0,1.6,11.7,
157.0,Tari Eason,24.0,HOU,PF,23.0,9.0,23.7,4.5,9.4,0.475,2.1,4.5,0.466,2.4,5.0,0.482,0.585,0.7,1.1,0.615,2.0,4.1,6.1,1.6,1.3,0.6,1.7,2.0,11.7,
158.0,Cameron Johnson,29.0,DEN,SF,28.0,28.0,30.6,4.0,8.8,0.461,1.9,4.5,0.429,2.1,4.3,0.496,0.571,1.7,2.1,0.81,0.7,2.9,3.6,2.4,0.6,0.3,1.0,2.3,11.7,
159.0,Dyson Daniels,22.0,ATL,SG,45.0,45.0,34.2,5.1,10.3,0.498,0.2,1.4,0.109,5.0,8.9,0.56,0.505,1.1,1.8,0.622,2.2,4.5,6.7,6.2,1.8,0.4,2.1,2.2,11.6,
160.0,Jock Landale,30.0,MEM,C,41.0,21.0,23.1,4.5,8.6,0.525,1.1,2.9,0.398,3.4,5.8,0.589,0.592,1.4,2.1,0.671,3.1,3.4,6.5,1.7,0.5,0.5,1.0,2.4,11.6,
161.0,Kel'el Ware,21.0,MIA,C,43.0,27.0,23.8,4.6,8.5,0.54,1.2,2.9,0.415,3.4,5.7,0.602,0.609,1.2,1.5,0.815,3.2,6.6,9.8,0.6,0.9,1.1,1.0,1.6,11.6,
162.0,Brice Sensabaugh,22.0,UTA,SF,42.0,9.0,20.9,4.0,9.0,0.449,1.6,5.0,0.322,2.5,4.1,0.602,0.537,1.8,2.0,0.872,0.8,2.2,3.0,1.5,0.7,0.1,1.2,1.7,11.5,
163.0,Donovan Clingan,21.0,POR,C,42.0,42.0,27.4,4.3,8.1,0.535,0.9,2.9,0.311,3.4,5.2,0.661,0.591,1.7,2.5,0.67,4.4,6.5,10.9,1.9,0.5,1.2,1.0,2.4,11.3,
164.0,Kevin Huerter,27.0,CHI,SF,39.0,10.0,23.7,4.3,9.4,0.459,1.6,5.2,0.313,2.7,4.2,0.636,0.545,1.0,1.3,0.769,0.5,3.1,3.6,2.6,0.8,0.6,1.2,1.9,11.3,
165.0,Caleb Love,24.0,POR,SG,38.0,1.0,22.4,4.2,10.6,0.394,2.1,6.4,0.333,2.0,4.2,0.487,0.495,0.8,1.1,0.744,0.6,2.2,2.7,2.6,0.6,0.1,1.3,1.2,11.3,
166.0,De'Anthony Melton,27.0,GSW,PG,20.0,0.0,20.9,4.1,9.4,0.433,1.4,4.5,0.303,2.7,4.9,0.551,0.505,1.9,2.4,0.787,0.6,2.1,2.7,2.0,1.4,0.6,1.5,2.3,11.3,
167.0,Isaiah Hartenstein,27.0,OKC,C,24.0,24.0,26.9,4.8,7.5,0.644,0.0,0.2,0.0,4.8,7.3,0.659,0.644,1.5,2.4,0.649,3.4,7.0,10.4,3.0,1.1,0.8,2.1,2.9,11.2,
168.0,Sandro Mamukelashvili,26.0,TOR,C,45.0,10.0,22.1,4.3,8.0,0.53,1.3,3.5,0.38,2.9,4.5,0.647,0.613,1.3,1.7,0.744,1.6,3.6,5.1,2.0,0.7,0.6,0.8,1.8,11.2,
169.0,Zaccharie Risacher,20.0,ATL,SF,36.0,36.0,24.6,4.3,9.4,0.462,1.6,4.4,0.358,2.8,5.0,0.553,0.546,0.9,1.5,0.642,0.9,2.4,3.3,1.4,0.9,0.5,0.9,2.2,11.2,
170.0,Jusuf NurkiÄ,31.0,UTA,C,35.0,30.0,26.3,4.5,8.9,0.503,0.6,1.7,0.344,3.9,7.1,0.542,0.537,1.5,2.7,0.563,2.6,7.6,10.2,4.8,1.3,0.5,2.4,3.3,11.1,
171.0,Rudy Gobert,33.0,MIN,C,43.0,43.0,31.7,4.5,6.3,0.716,0.0,0.0,0.0,4.5,6.3,0.719,0.716,1.9,3.8,0.506,3.9,7.5,11.3,1.8,0.7,1.7,1.3,2.8,11.0,
172.0,Ace Bailey,19.0,UTA,SF,38.0,27.0,24.5,4.4,9.7,0.452,1.4,4.1,0.35,2.9,5.5,0.529,0.527,0.7,0.9,0.722,1.6,1.9,3.5,1.6,0.7,0.4,1.3,2.5,10.9,
173.0,Ausar Thompson,23.0,DET,SF,39.0,38.0,25.9,4.4,8.7,0.51,0.1,0.5,0.263,4.3,8.2,0.525,0.518,1.9,3.3,0.574,2.2,3.8,6.0,2.6,1.7,0.8,1.5,2.9,10.9,
174.0,Harrison Barnes,33.0,SAS,PF,45.0,45.0,28.2,3.7,8.5,0.432,1.8,5.2,0.358,1.8,3.4,0.546,0.54,1.5,1.7,0.87,0.8,2.2,3.0,2.1,0.7,0.2,1.0,1.3,10.7,
175.0,Moses Moody,23.0,GSW,SG,44.0,33.0,24.4,3.6,8.4,0.43,2.2,5.6,0.394,1.4,2.8,0.5,0.561,1.3,1.6,0.797,0.8,2.2,3.0,1.5,0.9,0.6,0.9,2.0,10.7,
176.0,A.J. Green,26.0,MIL,SG,40.0,40.0,29.5,3.4,7.7,0.445,3.1,7.0,0.437,0.4,0.7,0.517,0.643,0.6,0.8,0.8,0.2,2.4,2.6,2.0,0.6,0.1,0.9,2.5,10.5,
177.0,Dylan Harper,19.0,SAS,SG,35.0,0.0,21.3,4.1,9.4,0.436,0.6,2.6,0.242,3.5,6.8,0.51,0.47,1.5,2.0,0.746,0.7,2.5,3.2,3.5,0.9,0.3,1.4,1.9,10.4,
178.0,Derrick Jones Jr.,28.0,LAC,SF,17.0,13.0,24.2,3.8,6.9,0.556,1.3,3.2,0.4,2.5,3.6,0.694,0.65,1.4,1.8,0.774,0.9,1.8,2.6,1.2,0.8,1.1,0.8,2.1,10.4,
179.0,Aaron Wiggins,27.0,OKC,SG,31.0,11.0,23.2,3.9,8.7,0.454,1.8,4.7,0.39,2.1,4.0,0.528,0.559,0.7,0.9,0.724,0.6,2.8,3.4,1.7,0.8,0.6,1.1,1.5,10.4,
180.0,Royce O'Neale,32.0,PHO,SF,45.0,40.0,29.3,3.6,8.4,0.431,2.9,6.9,0.417,0.7,1.5,0.493,0.602,0.3,0.4,0.632,0.7,4.3,5.0,2.9,1.2,0.3,1.6,2.2,10.3,
181.0,Neemias Queta,26.0,BOS,C,42.0,42.0,24.9,4.3,6.6,0.657,0.0,0.1,0.0,4.3,6.5,0.667,0.657,1.6,2.4,0.657,3.0,5.2,8.2,1.4,0.9,1.3,1.0,2.9,10.3,
182.0,Egor DÑmin,19.0,BRK,PG,38.0,30.0,24.5,3.5,8.6,0.404,2.4,6.1,0.4,1.1,2.6,0.412,0.544,0.8,1.0,0.838,0.5,2.5,3.0,3.4,0.9,0.3,1.7,1.8,10.2,
183.0,D'Angelo Russell,29.0,DAL,PG,26.0,3.0,19.0,3.6,8.9,0.405,1.3,4.3,0.295,2.3,4.6,0.508,0.476,1.7,2.3,0.717,0.3,2.0,2.3,4.0,0.5,0.1,1.9,1.2,10.2,
184.0,Isaiah Stewart,24.0,DET,C,39.0,11.0,23.5,3.9,7.3,0.535,0.8,2.4,0.347,3.1,4.9,0.628,0.593,1.5,2.0,0.747,1.8,3.8,5.6,1.2,0.3,1.9,1.3,3.0,10.2,
185.0,Bilal Coulibaly,21.0,WAS,SG,25.0,25.0,26.6,3.3,8.4,0.392,1.0,3.5,0.273,2.3,4.8,0.479,0.45,2.6,3.4,0.765,0.9,3.8,4.7,2.5,1.4,0.9,1.6,2.9,10.1,
186.0,Marvin Bagley III,26.0,WAS,PF,36.0,7.0,19.3,4.0,6.4,0.619,0.2,0.5,0.389,3.8,5.9,0.638,0.634,1.8,2.6,0.71,2.6,3.1,5.7,1.5,0.5,0.7,1.2,2.1,10.0,
187.0,Marcus Smart,31.0,LAL,SG,34.0,27.0,28.5,3.3,8.0,0.407,1.6,5.1,0.324,1.6,2.9,0.55,0.509,1.8,2.1,0.886,0.6,2.4,3.0,2.9,1.4,0.3,1.7,2.8,10.0,
188.0,Bub Carrington,20.0,WAS,PG,43.0,16.0,28.5,3.4,8.5,0.398,2.0,5.0,0.403,1.3,3.4,0.392,0.518,1.0,1.3,0.754,0.4,3.4,3.8,4.6,0.6,0.3,2.3,2.4,9.8,
189.0,Khris Middleton,34.0,WAS,SF,30.0,30.0,24.5,3.6,8.6,0.422,0.9,2.9,0.314,2.7,5.7,0.477,0.475,1.6,2.0,0.831,1.0,3.0,4.0,3.2,0.8,0.3,1.6,2.7,9.8,
190.0,Zach Collins,28.0,CHI,C,10.0,0.0,18.4,3.7,6.4,0.578,0.9,2.1,0.429,2.8,4.3,0.651,0.648,1.4,2.0,0.7,1.6,4.0,5.6,1.5,0.2,0.4,1.0,1.8,9.7,
191.0,Jakob Poeltl,30.0,TOR,C,21.0,21.0,25.3,4.2,6.0,0.693,0.0,0.0,,4.2,6.0,0.693,0.693,1.3,2.2,0.596,2.7,5.0,7.7,2.1,0.8,0.5,1.6,3.1,9.7,
192.0,Maxime Raynaud,22.0,SAC,C,38.0,24.0,23.0,4.2,7.7,0.541,0.2,0.8,0.3,3.9,6.9,0.569,0.557,1.2,1.7,0.714,1.8,4.7,6.4,1.1,0.4,0.5,0.9,2.5,9.7,
193.0,Moritz Wagner,28.0,ORL,C,3.0,0.0,13.0,3.3,5.7,0.588,1.0,2.3,0.429,2.3,3.3,0.7,0.676,2.0,2.0,1.0,0.0,2.3,2.3,1.0,0.7,0.0,1.0,1.7,9.7,
194.0,T.J. McConnell,33.0,IND,PG,33.0,0.0,17.2,4.5,8.4,0.529,0.3,1.1,0.314,4.1,7.4,0.56,0.549,0.4,0.4,0.923,0.5,1.8,2.2,4.9,1.2,0.2,1.2,1.2,9.6,
195.0,Jalen Smith,25.0,CHI,C,37.0,7.0,19.4,3.5,7.5,0.466,1.5,4.1,0.358,2.0,3.4,0.595,0.563,1.2,1.6,0.738,1.9,4.9,6.8,1.3,0.4,0.9,0.9,2.0,9.6,
196.0,Jarace Walker,22.0,IND,PF,46.0,14.0,23.4,3.2,8.4,0.381,1.6,4.4,0.363,1.6,4.1,0.401,0.476,1.6,2.1,0.768,0.4,3.8,4.2,1.9,0.7,0.3,1.5,1.7,9.6,
197.0,Christian Braun,24.0,DEN,SG,14.0,14.0,28.9,3.6,7.9,0.459,0.5,2.4,0.212,3.1,5.6,0.564,0.491,1.7,2.3,0.75,1.4,2.8,4.2,2.5,0.6,0.4,1.2,2.1,9.5,
198.0,Jordan Clarkson,33.0,NYK,SG,44.0,0.0,19.5,3.5,8.3,0.425,1.3,4.0,0.33,2.2,4.3,0.513,0.504,1.1,1.4,0.778,0.8,1.0,1.8,1.3,0.5,0.1,1.1,1.9,9.5,
199.0,Isaiah Joe,26.0,OKC,SG,37.0,1.0,19.9,2.9,6.7,0.437,2.2,5.4,0.398,0.8,1.2,0.609,0.599,1.5,1.7,0.859,0.5,2.1,2.5,1.3,0.5,0.2,0.6,1.7,9.5,
200.0,Jake LaRavia,24.0,LAL,PF,43.0,22.0,27.2,3.4,7.3,0.462,1.2,3.4,0.345,2.2,3.9,0.565,0.543,1.5,2.0,0.753,1.5,2.7,4.2,2.0,1.3,0.4,1.1,2.2,9.5,
201.0,Ziaire Williams,24.0,BRK,SF,32.0,4.0,22.8,3.0,7.4,0.407,1.6,5.2,0.305,1.4,2.2,0.652,0.515,1.9,2.2,0.871,0.6,2.0,2.5,0.6,1.1,0.5,1.0,2.0,9.5,
202.0,Tristan Da Silva,24.0,ORL,SF,38.0,14.0,22.9,3.5,8.0,0.439,1.5,4.0,0.379,2.0,4.0,0.5,0.534,0.8,1.0,0.842,0.8,2.8,3.6,1.2,0.8,0.2,0.9,1.3,9.4,
203.0,Pelle Larsson,24.0,MIA,SG,37.0,24.0,23.2,3.4,7.1,0.473,0.9,2.9,0.311,2.5,4.3,0.582,0.536,1.8,2.4,0.739,0.8,2.1,2.9,3.3,0.5,0.2,0.9,1.9,9.4,
204.0,Kyle Filipowski,22.0,UTA,C,44.0,15.0,22.4,3.5,7.5,0.462,0.8,2.6,0.31,2.7,4.9,0.544,0.517,1.5,2.2,0.708,1.6,4.5,6.2,2.0,0.7,0.5,1.3,2.8,9.3,
