Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 30_level_0
195.0,Ben Sheppard,24.0,IND,SG,35.0,12.0,787.0,0.377,17.8,0.372,0.145,0.145,0.048,0.034,0.628,0.468,0.7,0.267,0.5,0.286,0.323,0.75,0.976,0.014,3.0,0.4,0.327,0.0,0.0,
196.0,Will Richard,23.0,GSW,SG,41.0,15.0,784.0,0.486,16.9,0.394,0.221,0.125,0.029,0.019,0.606,0.671,0.848,0.462,0.167,0.75,0.365,0.618,0.957,0.038,8.0,0.444,0.393,0.0,0.0,
197.0,Nique Clifford,23.0,SAC,SG,42.0,3.0,779.0,0.401,15.5,0.547,0.137,0.25,0.108,0.052,0.453,0.491,0.793,0.434,0.304,0.364,0.292,0.561,0.929,0.047,7.0,0.354,0.353,0.0,0.0,
198.0,Jose Alvarado,27.0,NOP,PG,35.0,0.0,776.0,0.424,18.4,0.349,0.13,0.164,0.046,0.008,0.651,0.542,0.71,0.436,0.545,0.0,0.361,0.489,0.696,0.0,0.0,0.29,0.333,0.0,0.0,
199.0,Gradey Dick,22.0,TOR,SG,47.0,1.0,774.0,0.425,16.5,0.463,0.216,0.108,0.085,0.054,0.537,0.558,0.732,0.5,0.273,0.429,0.309,0.881,1.0,0.058,14.0,0.36,0.44,0.0,0.0,
200.0,Kevin Porter Jr.,25.0,MIL,PG,23.0,22.0,773.0,0.443,14.2,0.647,0.223,0.197,0.103,0.123,0.353,0.49,0.672,0.373,0.323,0.486,0.358,0.263,0.658,0.053,14.0,0.208,0.364,0.0,0.0,
201.0,Bennedict Mathurin,23.0,IND,SF,24.0,24.0,772.0,0.423,16.3,0.543,0.18,0.167,0.098,0.098,0.457,0.471,0.596,0.358,0.484,0.419,0.366,0.519,0.698,0.022,6.0,0.159,0.522,0.0,0.0,
202.0,Tobias Harris,33.0,DET,PF,28.0,28.0,768.0,0.455,13.7,0.622,0.167,0.291,0.13,0.033,0.378,0.532,0.56,0.494,0.615,0.4,0.327,0.515,0.973,0.054,15.0,0.363,0.366,0.0,0.0,
203.0,Aaron Nesmith,26.0,IND,SF,25.0,22.0,761.0,0.359,17.6,0.434,0.151,0.148,0.076,0.059,0.566,0.371,0.478,0.378,0.304,0.167,0.349,0.816,0.967,0.033,5.0,0.25,0.419,0.0,0.0,
204.0,Justin Champagnie,24.0,WAS,SF,41.0,10.0,758.0,0.502,10.7,0.644,0.427,0.213,0.004,0.0,0.356,0.607,0.719,0.396,0.0,,0.313,0.602,1.0,0.102,19.0,0.35,0.25,0.0,0.0,
205.0,Dylan Harper,19.0,SAS,SG,35.0,0.0,745.0,0.436,10.6,0.724,0.394,0.203,0.085,0.042,0.276,0.51,0.608,0.418,0.286,0.5,0.242,0.32,0.864,0.033,11.0,0.231,0.381,0.0,0.0,
206.0,Kobe Sanders,23.0,LAC,SG,36.0,8.0,744.0,0.442,16.4,0.518,0.162,0.162,0.102,0.091,0.482,0.49,0.719,0.438,0.3,0.389,0.389,0.64,0.973,0.071,14.0,0.326,0.516,0.0,0.0,
207.0,Day'Ron Sharpe,24.0,BRK,C,41.0,3.0,742.0,0.603,6.0,0.853,0.554,0.294,0.0,0.005,0.147,0.672,0.788,0.467,,0.0,0.2,0.521,1.0,0.162,29.0,0.3,0.333,0.0,0.0,
208.0,Jordan Walsh,21.0,BOS,PF,39.0,20.0,741.0,0.558,12.3,0.571,0.397,0.154,0.019,0.0,0.429,0.652,0.774,0.375,0.333,,0.433,0.569,1.0,0.167,20.0,0.388,0.423,0.0,0.0,
209.0,Walter Clayton,22.0,UTA,PG,40.0,0.0,739.0,0.408,17.8,0.438,0.082,0.24,0.069,0.047,0.562,0.539,0.474,0.5,0.688,0.636,0.305,0.418,0.725,0.009,2.0,0.092,0.167,0.0,0.0,
210.0,Dru Smith,28.0,MIA,SG,44.0,1.0,735.0,0.408,13.5,0.578,0.22,0.303,0.046,0.009,0.422,0.476,0.646,0.364,0.4,0.5,0.315,0.45,0.897,0.0,0.0,0.348,0.375,0.0,0.0,
211.0,Patrick Williams,24.0,CHI,PF,40.0,1.0,735.0,0.378,16.4,0.466,0.189,0.21,0.05,0.017,0.534,0.351,0.489,0.2,0.417,0.5,0.402,0.359,0.902,0.034,4.0,0.181,0.565,0.0,0.0,
212.0,Isaiah Joe,26.0,OKC,SG,37.0,1.0,735.0,0.437,22.2,0.186,0.069,0.036,0.04,0.04,0.814,0.609,0.647,0.667,0.6,0.5,0.398,0.929,0.975,0.012,3.0,0.274,0.527,0.0,0.0,
213.0,Yves Missi,21.0,NOP,C,39.0,7.0,734.0,0.543,2.8,0.994,0.671,0.289,0.029,0.006,0.006,0.547,0.647,0.36,0.2,0.0,0.0,0.585,,0.231,30.0,0.0,,0.0,0.0,
214.0,Khris Middleton,34.0,WAS,SF,30.0,30.0,734.0,0.422,15.7,0.667,0.116,0.159,0.221,0.171,0.333,0.477,0.6,0.341,0.509,0.477,0.314,0.366,0.815,0.0,0.0,0.256,0.318,0.0,0.0,
215.0,Steven Adams,32.0,HOU,C,32.0,11.0,730.0,0.504,2.6,1.0,0.655,0.309,0.036,0.0,0.0,0.504,0.582,0.349,0.4,,,0.514,,0.129,13.0,,,0.0,0.0,
216.0,Ziaire Williams,24.0,BRK,SF,32.0,4.0,729.0,0.407,18.8,0.292,0.178,0.085,0.025,0.004,0.708,0.652,0.786,0.45,0.5,0.0,0.305,0.622,0.98,0.072,16.0,0.329,0.255,0.0,0.0,
217.0,Craig Porter Jr.,25.0,CLE,PG,41.0,2.0,728.0,0.465,12.7,0.651,0.279,0.198,0.163,0.012,0.349,0.5,0.75,0.294,0.286,1.0,0.4,0.536,0.792,0.041,7.0,0.267,0.438,0.0,0.0,
218.0,Joel Embiid,31.0,PHI,C,24.0,24.0,727.0,0.479,13.1,0.77,0.252,0.136,0.199,0.182,0.23,0.544,0.644,0.482,0.488,0.52,0.263,0.607,0.88,0.027,7.0,0.053,0.2,0.0,0.0,
219.0,Paul George,35.0,PHI,PF,24.0,24.0,723.0,0.419,17.7,0.51,0.13,0.101,0.159,0.12,0.49,0.465,0.625,0.419,0.347,0.486,0.371,0.356,0.786,0.013,3.0,0.232,0.429,0.0,0.0,
220.0,Mike Conley,38.0,MIN,PG,39.0,8.0,721.0,0.338,20.4,0.256,0.075,0.113,0.05,0.019,0.744,0.341,0.5,0.222,0.375,0.333,0.336,0.786,0.95,0.0,0.0,0.294,0.4,0.0,0.0,
221.0,RJ Barrett,25.0,TOR,SF,24.0,24.0,720.0,0.494,12.2,0.629,0.313,0.253,0.06,0.003,0.371,0.584,0.688,0.5,0.429,0.0,0.341,0.547,0.977,0.049,16.0,0.225,0.345,0.0,0.0,
222.0,Mouhamed Gueye,23.0,ATL,PF,45.0,4.0,719.0,0.439,13.0,0.567,0.289,0.193,0.07,0.016,0.433,0.566,0.815,0.417,0.077,0.0,0.272,0.767,1.0,0.193,32.0,0.704,0.246,0.0,0.0,
223.0,Aaron Wiggins,27.0,OKC,SG,31.0,11.0,718.0,0.454,15.5,0.457,0.234,0.178,0.037,0.007,0.543,0.528,0.667,0.375,0.4,0.5,0.39,0.677,0.877,0.037,10.0,0.315,0.391,0.0,0.0,
224.0,Jalen Smith,25.0,CHI,C,37.0,7.0,717.0,0.466,15.2,0.455,0.325,0.108,0.0,0.022,0.545,0.595,0.711,0.333,,0.167,0.358,0.787,1.0,0.065,16.0,0.225,0.412,0.0,0.0,
225.0,Jalen Williams,24.0,OKC,SG,24.0,24.0,711.0,0.47,10.3,0.821,0.274,0.268,0.22,0.06,0.179,0.507,0.707,0.444,0.405,0.25,0.3,0.329,0.778,0.068,21.0,0.15,0.333,0.0,0.0,
226.0,Jordan Poole,26.0,NOP,PG,28.0,6.0,710.0,0.37,18.6,0.376,0.16,0.148,0.038,0.03,0.624,0.425,0.519,0.38,0.308,0.3,0.336,0.389,0.704,0.003,1.0,0.09,0.526,0.0,0.0,
227.0,Simone Fontecchio,30.0,MIA,SF,42.0,1.0,701.0,0.404,19.1,0.3,0.146,0.122,0.014,0.017,0.7,0.477,0.571,0.429,0.0,0.4,0.373,0.707,0.973,0.014,3.0,0.289,0.466,1.0,0.0,
228.0,Andre Drummond,32.0,PHI,C,35.0,16.0,701.0,0.497,7.4,0.756,0.57,0.181,0.005,0.0,0.244,0.541,0.591,0.371,1.0,,0.362,0.468,1.0,0.124,19.0,0.723,0.382,0.0,0.0,
229.0,Marvin Bagley III,26.0,WAS,PF,36.0,7.0,696.0,0.619,4.8,0.922,0.58,0.329,0.009,0.004,0.078,0.638,0.746,0.447,0.5,1.0,0.389,0.596,1.0,0.229,53.0,0.167,0.333,0.0,0.0,
230.0,Tyus Jones,29.0,ORL,PG,43.0,8.0,691.0,0.336,19.3,0.349,0.054,0.188,0.087,0.02,0.651,0.442,0.5,0.429,0.462,0.333,0.278,0.565,0.852,0.0,0.0,0.216,0.333,0.0,0.0,
231.0,Keegan Murray,25.0,SAC,PF,19.0,18.0,683.0,0.429,15.3,0.645,0.093,0.259,0.22,0.073,0.355,0.515,0.708,0.597,0.404,0.316,0.272,0.523,0.96,0.039,10.0,0.174,0.188,0.0,0.0,
232.0,Kelly Oubre Jr.,30.0,PHI,SF,21.0,16.0,679.0,0.489,14.4,0.55,0.255,0.199,0.065,0.03,0.45,0.575,0.627,0.565,0.4,0.571,0.385,0.521,0.925,0.056,10.0,0.288,0.533,0.0,0.0,
233.0,Herbert Jones,27.0,NOP,SF,24.0,24.0,676.0,0.388,14.9,0.519,0.282,0.136,0.049,0.053,0.481,0.449,0.552,0.357,0.1,0.455,0.323,0.542,0.969,0.039,7.0,0.364,0.306,0.0,0.0,
234.0,Keon Ellis,26.0,SAC,SG,39.0,5.0,675.0,0.384,20.0,0.319,0.097,0.097,0.092,0.032,0.681,0.441,0.778,0.5,0.176,0.0,0.357,0.692,0.956,0.049,8.0,0.294,0.378,0.0,0.0,
235.0,Jarred Vanderbilt,26.0,LAL,PF,34.0,3.0,675.0,0.485,11.1,0.591,0.439,0.144,0.0,0.008,0.409,0.603,0.69,0.368,,0.0,0.315,0.596,0.941,0.167,20.0,0.963,0.327,0.0,0.0,
236.0,Bilal Coulibaly,21.0,WAS,SG,25.0,25.0,664.0,0.392,12.9,0.579,0.278,0.254,0.038,0.01,0.421,0.479,0.707,0.283,0.125,0.5,0.273,0.431,1.0,0.167,27.0,0.466,0.341,0.0,0.0,
237.0,Buddy Hield,33.0,GSW,SG,39.0,3.0,661.0,0.441,19.1,0.332,0.168,0.094,0.039,0.031,0.668,0.612,0.721,0.625,0.5,0.125,0.357,0.558,0.934,0.004,1.0,0.216,0.378,0.0,0.0,
238.0,Coby White,25.0,CHI,SG,23.0,20.0,657.0,0.455,16.1,0.474,0.273,0.12,0.039,0.042,0.526,0.568,0.69,0.405,0.583,0.231,0.352,0.301,0.842,0.003,0.0,0.123,0.5,0.0,0.0,
239.0,Tyrese Martin,26.0,BRK,SG,34.0,6.0,656.0,0.408,17.5,0.408,0.168,0.185,0.042,0.013,0.592,0.485,0.7,0.318,0.4,0.333,0.355,0.447,0.88,0.021,5.0,0.191,0.259,0.0,0.0,
240.0,Ja'Kobe Walter,21.0,TOR,SG,37.0,9.0,654.0,0.431,18.0,0.337,0.204,0.099,0.033,0.0,0.663,0.557,0.568,0.667,0.167,,0.367,0.706,1.0,0.066,10.0,0.375,0.489,0.0,0.0,
241.0,Goga Bitadze,26.0,ORL,C,39.0,1.0,652.0,0.688,3.9,0.929,0.702,0.184,0.035,0.007,0.071,0.725,0.798,0.577,0.2,0.0,0.2,0.674,1.0,0.348,45.0,0.4,0.25,0.0,0.0,
242.0,Ryan Nembhard,22.0,DAL,PG,32.0,17.0,650.0,0.452,16.9,0.644,0.068,0.169,0.205,0.201,0.356,0.482,0.733,0.432,0.422,0.5,0.397,0.235,0.742,0.0,0.0,0.128,0.2,0.0,0.0,
243.0,Isaiah Hartenstein,27.0,OKC,C,24.0,24.0,645.0,0.644,4.9,0.978,0.494,0.356,0.128,0.0,0.022,0.659,0.798,0.563,0.391,,0.0,0.819,,0.339,55.0,0.5,0.0,0.0,0.0,
244.0,Aaron Gordon,30.0,DEN,PF,23.0,20.0,642.0,0.509,13.8,0.615,0.278,0.158,0.099,0.081,0.385,0.577,0.789,0.419,0.407,0.364,0.4,0.598,0.81,0.106,27.0,0.171,0.389,0.0,0.0,
245.0,Nikola JoviÄ,22.0,MIA,PF,34.0,1.0,641.0,0.371,15.8,0.469,0.204,0.22,0.029,0.016,0.531,0.47,0.64,0.37,0.286,0.0,0.285,0.63,0.919,0.008,1.0,0.223,0.103,0.0,0.0,
246.0,Lonzo Ball,28.0,CLE,PG,30.0,3.0,636.0,0.304,22.2,0.174,0.106,0.025,0.025,0.019,0.826,0.464,0.588,0.25,0.5,0.0,0.271,0.538,0.833,0.012,1.0,0.211,0.25,0.0,0.0,
247.0,Micah Peavy,24.0,NOP,SG,39.0,1.0,627.0,0.4,12.1,0.63,0.33,0.205,0.08,0.015,0.37,0.484,0.636,0.317,0.25,0.667,0.257,0.639,1.0,0.08,14.0,0.473,0.229,0.0,0.0,
248.0,Ochai Agbaji,25.0,TOR,SG,38.0,13.0,627.0,0.422,11.2,0.614,0.434,0.163,0.012,0.006,0.386,0.569,0.667,0.296,1.0,0.0,0.188,0.776,1.0,0.133,17.0,0.516,0.212,0.0,0.0,
249.0,Brook Lopez,37.0,LAC,C,37.0,7.0,627.0,0.362,21.5,0.267,0.059,0.122,0.072,0.014,0.733,0.458,0.538,0.407,0.5,0.333,0.327,0.704,1.0,0.018,4.0,0.142,0.261,0.0,0.0,
250.0,Anthony Davis,32.0,DAL,PF,20.0,20.0,626.0,0.506,9.2,0.889,0.332,0.278,0.156,0.123,0.111,0.535,0.73,0.462,0.365,0.39,0.27,0.56,0.9,0.141,42.0,0.135,0.4,0.0,0.0,
251.0,Vince Williams Jr.,25.0,MEM,PG,29.0,11.0,625.0,0.346,18.0,0.396,0.12,0.171,0.092,0.014,0.604,0.419,0.462,0.405,0.45,0.0,0.298,0.389,0.897,0.014,2.0,0.176,0.391,0.0,0.0,
252.0,Sam Merrill,29.0,CLE,SG,24.0,15.0,619.0,0.47,22.2,0.187,0.074,0.03,0.048,0.035,0.813,0.535,0.882,0.571,0.091,0.375,0.455,0.696,0.918,0.0,0.0,0.155,0.517,0.0,0.0,
253.0,Jaxson Hayes,25.0,LAL,C,35.0,4.0,615.0,0.769,2.8,0.991,0.684,0.299,0.009,0.0,0.009,0.767,0.85,0.6,0.0,,1.0,0.764,1.0,0.564,58.0,0.0,,0.0,0.0,
254.0,Drake Powell,20.0,BRK,SG,32.0,6.0,614.0,0.451,16.3,0.506,0.173,0.123,0.16,0.049,0.494,0.585,0.714,0.45,0.538,0.625,0.313,0.438,0.84,0.037,6.0,0.263,0.19,0.0,0.0,
255.0,Caris LeVert,31.0,DET,SG,31.0,0.0,612.0,0.431,16.1,0.51,0.142,0.24,0.103,0.025,0.49,0.519,0.828,0.449,0.333,0.2,0.34,0.481,0.824,0.034,7.0,0.18,0.389,0.0,0.0,
256.0,Daniel Gafford,27.0,DAL,C,29.0,20.0,602.0,0.629,3.1,1.0,0.593,0.386,0.007,0.014,0.0,0.629,0.747,0.463,0.0,0.5,,0.636,,0.279,30.0,,,0.0,0.0,
257.0,Luka Garza,27.0,BOS,C,36.0,1.0,597.0,0.588,10.9,0.688,0.382,0.218,0.071,0.018,0.312,0.641,0.677,0.622,0.583,0.333,0.472,0.587,1.0,0.024,4.0,0.189,0.3,0.0,0.0,
258.0,Mitchell Robinson,27.0,NYK,C,31.0,13.0,597.0,0.677,0.8,1.0,0.938,0.052,0.01,0.0,0.0,0.677,0.667,0.8,1.0,,,0.477,,0.521,45.0,,,0.0,0.0,
259.0,Jaylen Clark,24.0,MIN,SG,42.0,0.0,590.0,0.433,12.4,0.582,0.319,0.206,0.057,0.0,0.418,0.537,0.622,0.517,0.125,,0.288,0.5,1.0,0.043,6.0,0.695,0.317,1.0,0.0,
260.0,Jalen Pickett,26.0,DEN,SG,31.0,13.0,586.0,0.435,18.1,0.471,0.118,0.141,0.106,0.106,0.529,0.463,0.65,0.458,0.389,0.333,0.411,0.541,0.784,0.006,1.0,0.2,0.278,0.0,0.0,
261.0,Jalen Suggs,24.0,ORL,PG,23.0,23.0,584.0,0.471,17.0,0.482,0.167,0.16,0.105,0.051,0.518,0.621,0.791,0.537,0.519,0.538,0.331,0.325,0.841,0.023,5.0,0.128,0.412,0.0,0.0,
262.0,Hugo GonzÃ¡lez,19.0,BOS,SF,39.0,2.0,583.0,0.512,13.0,0.567,0.291,0.236,0.016,0.024,0.433,0.611,0.757,0.5,0.0,0.333,0.382,0.591,1.0,0.063,7.0,0.436,0.375,0.0,0.0,
263.0,Alex Caruso,31.0,OKC,SG,32.0,0.0,582.0,0.417,16.5,0.387,0.214,0.149,0.024,0.0,0.613,0.6,0.722,0.4,0.75,,0.301,0.769,1.0,0.036,5.0,0.427,0.227,0.0,0.0,
264.0,Daniss Jenkins,24.0,DET,PG,35.0,7.0,572.0,0.429,15.3,0.597,0.128,0.252,0.15,0.066,0.403,0.452,0.655,0.439,0.353,0.333,0.396,0.262,0.889,0.027,5.0,0.209,0.474,1.0,1.0,
265.0,Adem Bona,22.0,PHI,C,34.0,3.0,571.0,0.593,3.0,0.938,0.765,0.16,0.012,0.0,0.062,0.605,0.645,0.462,0.0,,0.4,0.587,1.0,0.358,22.0,0.8,0.25,0.0,0.0,
266.0,Isaiah Jackson,24.0,IND,C,33.0,14.0,569.0,0.583,3.3,0.993,0.629,0.325,0.02,0.02,0.007,0.587,0.674,0.49,0.0,0.0,0.0,0.614,,0.159,20.0,0.0,,0.0,0.0,
267.0,Ja Morant,26.0,MEM,PG,20.0,20.0,569.0,0.41,12.5,0.736,0.227,0.258,0.177,0.075,0.264,0.473,0.658,0.41,0.404,0.292,0.235,0.241,0.7,0.031,9.0,0.141,0.5,0.0,0.0,
268.0,T.J. McConnell,33.0,IND,PG,33.0,0.0,568.0,0.529,12.2,0.874,0.137,0.255,0.327,0.155,0.126,0.56,0.658,0.521,0.549,0.558,0.314,0.287,0.909,0.0,0.0,0.143,0.6,0.0,0.0,
269.0,Bryce McGowens,23.0,NOP,SG,29.0,11.0,563.0,0.477,11.8,0.641,0.314,0.248,0.065,0.013,0.359,0.5,0.604,0.342,0.5,1.0,0.436,0.51,0.917,0.072,7.0,0.455,0.44,0.0,0.0,
270.0,Nae'Qwan Tomlin,25.0,CLE,PF,35.0,2.0,561.0,0.475,10.0,0.641,0.541,0.088,0.011,0.0,0.359,0.621,0.673,0.375,0.0,,0.215,0.667,0.929,0.215,32.0,0.631,0.22,0.0,0.0,
271.0,Jaylin Williams,23.0,OKC,PF,31.0,4.0,558.0,0.365,21.0,0.223,0.122,0.054,0.02,0.027,0.777,0.576,0.667,0.25,1.0,0.5,0.304,0.895,1.0,0.034,4.0,0.226,0.192,0.0,0.0,
272.0,Cody Williams,21.0,UTA,SG,32.0,9.0,557.0,0.463,11.0,0.652,0.274,0.354,0.012,0.012,0.348,0.589,0.711,0.5,1.0,0.0,0.228,0.841,1.0,0.152,20.0,0.702,0.275,0.0,0.0,
273.0,Danny Wolf,21.0,BRK,PF,29.0,4.0,553.0,0.399,14.0,0.545,0.283,0.217,0.02,0.025,0.455,0.426,0.571,0.302,0.0,0.2,0.367,0.587,0.909,0.03,5.0,0.244,0.364,0.0,0.0,
274.0,Gary Payton II,33.0,GSW,SG,43.0,1.0,549.0,0.542,8.8,0.729,0.48,0.237,0.011,0.0,0.271,0.636,0.753,0.405,0.5,,0.292,0.829,0.929,0.124,20.0,0.438,0.381,0.0,0.0,
275.0,Tari Eason,24.0,HOU,PF,23.0,9.0,546.0,0.475,15.0,0.525,0.235,0.171,0.078,0.041,0.475,0.482,0.647,0.459,0.176,0.222,0.466,0.345,0.979,0.051,10.0,0.495,0.549,1.0,1.0,
276.0,Jakob Poeltl,30.0,TOR,C,21.0,21.0,531.0,0.693,3.7,1.0,0.622,0.244,0.134,0.0,0.0,0.693,0.81,0.516,0.471,,,0.807,,0.087,11.0,,,0.0,0.0,
277.0,Jared McCain,21.0,PHI,SG,31.0,1.0,519.0,0.354,16.0,0.523,0.205,0.159,0.103,0.056,0.477,0.382,0.525,0.258,0.4,0.182,0.323,0.333,0.867,0.0,0.0,0.258,0.375,0.0,0.0,
278.0,Jrue Holiday,35.0,POR,PG,18.0,16.0,519.0,0.45,16.6,0.485,0.143,0.199,0.108,0.035,0.515,0.545,0.697,0.522,0.36,0.625,0.361,0.328,0.488,0.009,2.0,0.126,0.4,0.0,0.0,
279.0,Tyler Kolek,24.0,NYK,PG,39.0,1.0,518.0,0.43,14.5,0.575,0.212,0.235,0.106,0.022,0.425,0.505,0.658,0.405,0.421,0.5,0.329,0.365,0.76,0.0,0.0,0.145,0.455,0.0,0.0,
280.0,Josh Minott,23.0,BOS,PF,29.0,10.0,510.0,0.504,15.9,0.443,0.237,0.168,0.031,0.008,0.557,0.586,0.806,0.364,0.25,0.0,0.438,0.676,0.969,0.153,16.0,0.329,0.375,0.0,0.0,
281.0,Jabari Walker,23.0,PHI,PF,40.0,6.0,509.0,0.417,12.2,0.568,0.409,0.121,0.023,0.015,0.432,0.547,0.63,0.375,0.0,0.5,0.246,0.439,1.0,0.068,8.0,0.491,0.25,0.0,0.0,
282.0,Al Horford,39.0,GSW,C,26.0,1.0,509.0,0.391,20.1,0.292,0.037,0.18,0.056,0.019,0.708,0.489,0.333,0.483,0.556,0.667,0.351,0.783,1.0,0.0,0.0,0.263,0.4,0.0,0.0,
283.0,Gary Harris,31.0,MIL,SG,34.0,2.0,505.0,0.485,17.3,0.382,0.103,0.191,0.074,0.015,0.618,0.5,0.857,0.308,0.6,0.0,0.476,0.692,1.0,0.0,0.0,0.69,0.517,0.0,0.0,
284.0,Baylor Scheierman,25.0,BOS,SG,39.0,3.0,503.0,0.462,21.2,0.22,0.088,0.077,0.055,0.0,0.78,0.6,0.625,0.429,0.8,,0.423,0.667,1.0,0.022,2.0,0.38,0.63,0.0,0.0,
285.0,Johnny Furphy,21.0,IND,SG,28.0,14.0,500.0,0.492,13.7,0.517,0.271,0.229,0.0,0.017,0.483,0.607,0.75,0.481,,0.0,0.368,0.757,1.0,0.119,14.0,0.491,0.357,0.0,0.0,
286.0,Robert Williams,28.0,POR,C,31.0,1.0,497.0,0.726,4.8,0.894,0.664,0.186,0.035,0.009,0.106,0.782,0.827,0.667,0.5,1.0,0.25,0.696,1.0,0.549,53.0,0.75,0.222,0.0,0.0,
287.0,D'Angelo Russell,29.0,DAL,PG,26.0,3.0,495.0,0.405,17.3,0.517,0.086,0.194,0.159,0.078,0.483,0.508,0.65,0.511,0.486,0.389,0.295,0.295,0.758,0.0,0.0,0.152,0.118,0.0,0.0,
288.0,Corey Kispert,26.0,2TM,SF,26.0,5.0,494.0,0.467,17.7,0.365,0.186,0.15,0.03,0.0,0.635,0.623,0.806,0.36,0.8,,0.377,0.737,0.975,0.03,5.0,0.198,0.429,0.0,0.0,
288.0,Corey Kispert,26.0,WAS,SF,19.0,2.0,370.0,0.496,18.0,0.361,0.193,0.151,0.017,0.0,0.639,0.674,0.783,0.5,1.0,,0.395,0.759,0.967,0.025,3.0,0.211,0.375,0.0,0.0,
288.0,Corey Kispert,26.0,ATL,SF,7.0,3.0,124.0,0.396,17.4,0.375,0.167,0.146,0.063,0.0,0.625,0.5,0.875,0.0,0.667,,0.333,0.667,1.0,0.042,2.0,0.167,0.6,0.0,0.0,
289.0,Jordan Hawkins,23.0,NOP,SG,35.0,0.0,493.0,0.32,19.6,0.45,0.083,0.059,0.077,0.231,0.55,0.342,0.5,0.1,0.385,0.333,0.301,0.731,0.893,0.036,1.0,0.226,0.476,0.0,0.0,
290.0,Bones Hyland,25.0,MIN,PG,36.0,3.0,491.0,0.447,18.1,0.383,0.191,0.096,0.053,0.043,0.617,0.597,0.75,0.333,0.7,0.375,0.353,0.349,0.756,0.0,0.0,0.129,0.4,0.0,0.0,
291.0,Will Riley,19.0,WAS,SF,35.0,0.0,489.0,0.409,14.2,0.616,0.177,0.299,0.091,0.049,0.384,0.505,0.793,0.408,0.533,0.0,0.254,0.529,0.875,0.061,9.0,0.159,0.2,0.0,0.0,
292.0,Cam Thomas,24.0,BRK,SG,20.0,8.0,486.0,0.395,15.6,0.628,0.113,0.214,0.177,0.124,0.372,0.431,0.567,0.333,0.511,0.364,0.333,0.375,0.576,0.004,1.0,0.091,0.333,0.0,0.0,
293.0,Jonathan Kuminga,23.0,GSW,PF,20.0,13.0,476.0,0.454,11.1,0.727,0.247,0.33,0.119,0.031,0.273,0.504,0.625,0.5,0.348,0.167,0.321,0.465,0.941,0.129,21.0,0.34,0.389,0.0,0.0,
294.0,Tidjane SalaÃ¼n,20.0,CHO,PF,29.0,0.0,475.0,0.515,14.8,0.493,0.276,0.216,0.0,0.0,0.507,0.591,0.784,0.345,,,0.441,0.718,0.967,0.067,8.0,0.294,0.6,0.0,0.0,
295.0,Jaden Ivey,23.0,DET,SG,28.0,2.0,475.0,0.46,16.7,0.503,0.139,0.209,0.107,0.048,0.497,0.553,0.577,0.513,0.5,0.778,0.366,0.577,0.882,0.016,3.0,0.183,0.353,0.0,0.0,
